Id,Title,Overview,Tagline,Runtime,Budget,Revenue,PosterUrl,BackdropUrl,ImdbUrl,TmdbUrl,OriginalLanguage,ReleaseDate
462,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,Every Family Has Its Demons,113,150000000.0000,245527149.0000,https://image.tmdb.org/t/p/w342//eteQ3gyMpA0oiWcYX4XoXGry0cB.jpg,https://image.tmdb.org/t/p/original//kDjR3rP5aa102CvAFlVCAdJFyRV.jpg,https://www.imdb.com/title/tt1077368,https://www.themoviedb.org/movie/62213,en,2012-05-09 00:00:00.0000000
463,Midnight in Paris,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,,94,30000000.0000,151119219.0000,https://image.tmdb.org/t/p/w342//4wBG5kbfagTQclETblPRRGihk0I.jpg,https://image.tmdb.org/t/p/original//b5bcKhvN6VP82U5ztNdPfOLiolD.jpg,https://www.imdb.com/title/tt1605783,https://www.themoviedb.org/movie/59436,en,2011-05-11 00:00:00.0000000
464,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","In our darkest hour, there will be light.",114,200000000.0000,219851172.0000,https://image.tmdb.org/t/p/w342//fj21HwUprqjjwTdkKC1XZurRSpV.jpg,https://image.tmdb.org/t/p/original//8EZ3hY4zhSorcRt4WtoaydsG3Ts.jpg,https://www.imdb.com/title/tt1133985,https://www.themoviedb.org/movie/44912,en,2011-06-16 00:00:00.0000000
465,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",The end will be WCKD,144,62000000.0000,288175335.0000,https://image.tmdb.org/t/p/w342//2zYfzA3TBwrMC8tfFbpiTLODde0.jpg,https://image.tmdb.org/t/p/original//bvbyidkMaBls1LTaIWYY6UmYTaL.jpg,https://www.imdb.com/title/tt4500922,https://www.themoviedb.org/movie/336843,en,2018-01-10 00:00:00.0000000
466,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",Be careful what you search for,103,58000000.0000,100541806.0000,https://image.tmdb.org/t/p/w342//lja0Kh17LLleh6DhtixEh7Z7T6D.jpg,https://image.tmdb.org/t/p/original//nNh7vHHISVAaziJEqAq0P9iL52w.jpg,https://www.imdb.com/title/tt5442430,https://www.themoviedb.org/movie/395992,en,2017-03-22 00:00:00.0000000
467,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",A romance ahead of its time.,127,28000000.0000,121147947.0000,https://image.tmdb.org/t/p/w342//sZEXhhnEKh9hjzoiIi9XgHGqtYm.jpg,https://image.tmdb.org/t/p/original//yBq4jWZLaEJIssuVx2fAysEwJnt.jpg,https://www.imdb.com/title/tt0414387,https://www.themoviedb.org/movie/4348,en,2005-09-16 00:00:00.0000000
468,Juno,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.",A comedy about growing up… and the bumps along the way.,96,7500000.0000,231411584.0000,https://image.tmdb.org/t/p/w342//jNIn2tVhpvFD6P9IojldI3mNYcn.jpg,https://image.tmdb.org/t/p/original//fuH9TyLbqNEvajCMCdhJJ5L8B1e.jpg,https://www.imdb.com/title/tt0467406,https://www.themoviedb.org/movie/7326,en,2007-12-05 00:00:00.0000000
469,Pretty Woman,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",Who knew it was so much fun to be a hooker?,119,14000000.0000,463000000.0000,https://image.tmdb.org/t/p/w342//hMVMMy1yDUvdufpTl8J8KKNYaZX.jpg,https://image.tmdb.org/t/p/original//qR65BuiuYtazfO2TiUejkYeWc7V.jpg,https://www.imdb.com/title/tt0100405,https://www.themoviedb.org/movie/114,en,1990-03-23 00:00:00.0000000
470,The Terminal,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",Life is waiting.,128,60000000.0000,219417255.0000,https://image.tmdb.org/t/p/w342//pXNomqKcKXAQbuWxehb2N3XFKfn.jpg,https://image.tmdb.org/t/p/original//zywtNiaZ9r7azrcNdl2j0jOgrkw.jpg,https://www.imdb.com/title/tt0362227,https://www.themoviedb.org/movie/594,en,2004-06-17 00:00:00.0000000
471,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",,123,125000000.0000,796575993.0000,https://image.tmdb.org/t/p/w342//jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,https://image.tmdb.org/t/p/original//zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg,https://www.imdb.com/title/tt7975244,https://www.themoviedb.org/movie/512200,en,2019-12-04 00:00:00.0000000
472,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.","Ted is Coming, Again.",115,68000000.0000,215863606.0000,https://image.tmdb.org/t/p/w342//cj9gTID7b2risDJZGGTzR40jyS4.jpg,https://image.tmdb.org/t/p/original//sabbmaIKLDg13XUsmimM6jbrPfX.jpg,https://www.imdb.com/title/tt2637276,https://www.themoviedb.org/movie/214756,en,2015-06-25 00:00:00.0000000
473,BlacKkKlansman,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",Infiltrate hate.,135,15000000.0000,48686605.0000,https://image.tmdb.org/t/p/w342//8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,https://image.tmdb.org/t/p/original//9Uh5xR04t66XFiFag1BKVyPyHqz.jpg,https://www.imdb.com/title/tt7349662,https://www.themoviedb.org/movie/487558,en,2018-07-30 00:00:00.0000000
474,Hugo,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",One of the most legendary directors of our time takes you on an extraordinary adventure.,126,170000000.0000,185770160.0000,https://image.tmdb.org/t/p/w342//vDAhBTIHvIoNOlgCfmLirVgUK2p.jpg,https://image.tmdb.org/t/p/original//jlh5bNiSPcbQ79Nt31kE2GxIR3h.jpg,https://www.imdb.com/title/tt0970179,https://www.themoviedb.org/movie/44826,en,2011-11-22 00:00:00.0000000
475,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",This is the story of a lifetime,110,4000000.0000,65046687.0000,https://image.tmdb.org/t/p/w342//93NN95a71MsQ4tR2zSLv8BNK2qh.jpg,https://image.tmdb.org/t/p/original//A9KPbYTQvWsp51Lgz85ukVkFrKf.jpg,https://www.imdb.com/title/tt4975722,https://www.themoviedb.org/movie/376867,en,2016-10-21 00:00:00.0000000
476,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,Ka-ciao!,106,200000000.0000,559852396.0000,https://image.tmdb.org/t/p/w342//okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,https://image.tmdb.org/t/p/original//jrlq8lWxB3OKjKwJ0kCjtg5fIII.jpg,https://www.imdb.com/title/tt1216475,https://www.themoviedb.org/movie/49013,en,2011-06-11 00:00:00.0000000
477,The Exorcist,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.","Something almost beyond comprehension is happening to a girl on this street, in this house… and a man has been sent for as a last resort. This man is The Exorcist.",122,8000000.0000,441306145.0000,https://image.tmdb.org/t/p/w342//4ucLGcXVVSVnsfkGtbLY4XAius8.jpg,https://image.tmdb.org/t/p/original//xcjJ5khg2yzOa282mza39Lbrm7j.jpg,https://www.imdb.com/title/tt0070047,https://www.themoviedb.org/movie/9552,en,1973-05-31 00:00:00.0000000
478,Scott Pilgrim vs. the World,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",Get the hot girl. Defeat her evil exes. Hit love where it hurts.,112,60000000.0000,47664559.0000,https://image.tmdb.org/t/p/w342//g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,https://image.tmdb.org/t/p/original//y8PiciKEA6U2auHwTM788o0KAYq.jpg,https://www.imdb.com/title/tt0446029,https://www.themoviedb.org/movie/22538,en,2010-08-12 00:00:00.0000000
479,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",Imagine having to win over the girl of your dreams... every friggin' day.,99,75000000.0000,196482882.0000,https://image.tmdb.org/t/p/w342//zm9dfA5iwq4vGopD86WPoHXO40T.jpg,https://image.tmdb.org/t/p/original//z6eMgnSt6VA0Gf9dirjpkBPu0uS.jpg,https://www.imdb.com/title/tt0343660,https://www.themoviedb.org/movie/1824,en,2004-02-13 00:00:00.0000000
480,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",A lot can happen in the middle of nowhere.,98,7000000.0000,60611975.0000,https://image.tmdb.org/t/p/w342//rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg,https://image.tmdb.org/t/p/original//747dgDfL5d8esobk7h4odaOFhUq.jpg,https://www.imdb.com/title/tt0116282,https://www.themoviedb.org/movie/275,en,1996-03-08 00:00:00.0000000
481,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",It will cost you everything.,143,100000000.0000,171720398.0000,https://image.tmdb.org/t/p/w342//m6rZ3dmqjcTvVNKtqwQ6hxYQ9nk.jpg,https://image.tmdb.org/t/p/original//obKCYv66xyqEi0aswy0A9IWHa5f.jpg,https://www.imdb.com/title/tt0450259,https://www.themoviedb.org/movie/1372,en,2006-01-26 00:00:00.0000000
482,Hercules,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",Zero to Hero!,93,85000000.0000,252712101.0000,https://image.tmdb.org/t/p/w342//16JPL3c6ET7ibfO35WjjWxCaVmj.jpg,https://image.tmdb.org/t/p/original//fJ5eT1ARwNUvsjmZKVbp6Qt3f7W.jpg,https://www.imdb.com/title/tt0119282,https://www.themoviedb.org/movie/11970,en,1997-06-20 00:00:00.0000000
483,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.","He’s having the worst day of his life … over, and over …",101,14600000.0000,70906973.0000,https://image.tmdb.org/t/p/w342//gCgt1WARPZaXnq523ySQEUKinCs.jpg,https://image.tmdb.org/t/p/original//61dsn6ZsvI3BPNEHCQeDZeuhF7K.jpg,https://www.imdb.com/title/tt0107048,https://www.themoviedb.org/movie/137,en,1993-02-11 00:00:00.0000000
484,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",The Game Has Changed.,125,170000000.0000,400062763.0000,https://image.tmdb.org/t/p/w342//vuifSABRpSnxCAOxEnWpNbZSXpp.jpg,https://image.tmdb.org/t/p/original//fzL28DKiE1ZBEZbzfb3Wohmo9Bl.jpg,https://www.imdb.com/title/tt1104001,https://www.themoviedb.org/movie/20526,en,2010-12-15 00:00:00.0000000
485,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",GREASE is the word.,110,6000000.0000,181813770.0000,https://image.tmdb.org/t/p/w342//9L4p8N1nQmAdAAfiaWlLuYs7dZt.jpg,https://image.tmdb.org/t/p/original//qIRsbYGHOVyeTjXojyi9XLB5AgG.jpg,https://www.imdb.com/title/tt0077631,https://www.themoviedb.org/movie/621,en,1978-07-07 00:00:00.0000000
486,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",Classic tale. New twist.,88,50000000.0000,226349749.0000,https://image.tmdb.org/t/p/w342//j343Rpj3WeNvP0SV80zveve70io.jpg,https://image.tmdb.org/t/p/original//5HEOaYkPnXiGY6fPE4VedqaAZF9.jpg,https://www.imdb.com/title/tt1428538,https://www.themoviedb.org/movie/60304,en,2013-01-17 00:00:00.0000000
487,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",Change begins with a whisper.,146,25000000.0000,216639112.0000,https://image.tmdb.org/t/p/w342//7XLSwxpfpPoJyTdJVot6a42TS2V.jpg,https://image.tmdb.org/t/p/original//yDwL5qAHeSyaozgXXcYnAOp4AUF.jpg,https://www.imdb.com/title/tt1454029,https://www.themoviedb.org/movie/50014,en,2011-08-09 00:00:00.0000000
488,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.","In the shadow of war, one man showed the world what we stood for.",141,40000000.0000,165478348.0000,https://image.tmdb.org/t/p/w342//1pNAmSWKLosPyuVqh0zx43Pzqh5.jpg,https://image.tmdb.org/t/p/original//12M3SvYO4WMdlXCajWklz1zUAly.jpg,https://www.imdb.com/title/tt3682448,https://www.themoviedb.org/movie/296098,en,2015-10-15 00:00:00.0000000
489,Easy A,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",A comedy about a good girl a small favor and a big rumor,93,8000000.0000,74952305.0000,https://image.tmdb.org/t/p/w342//v5f1qO6NJnxWgONgkYg21TW39DT.jpg,https://image.tmdb.org/t/p/original//c6ZuSU54Q5HpBhuOhfWtGHILTGL.jpg,https://www.imdb.com/title/tt1282140,https://www.themoviedb.org/movie/37735,en,2010-09-16 00:00:00.0000000
490,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",An adventure as big as life itself.,125,70000000.0000,123218424.0000,https://image.tmdb.org/t/p/w342//tjK063yCgaBAluVU72rZ6PKPH2l.jpg,https://image.tmdb.org/t/p/original//4VAZwbPqy8nuL15JhTz1CwBxV2L.jpg,https://www.imdb.com/title/tt0319061,https://www.themoviedb.org/movie/587,en,2003-12-25 00:00:00.0000000
491,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",Expand your universe.,127,176000003.0000,183987723.0000,https://image.tmdb.org/t/p/w342//2NCcAZ3M3F0FxENYmammBknwpVn.jpg,https://image.tmdb.org/t/p/original//oj6p9FvZ9sYZT4c9eP3o6S7VOYD.jpg,https://www.imdb.com/title/tt1617661,https://www.themoviedb.org/movie/76757,en,2015-02-04 00:00:00.0000000
492,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,Oh brother.,96,80000000.0000,1031552585.0000,https://image.tmdb.org/t/p/w342//6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,https://image.tmdb.org/t/p/original//ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,https://www.imdb.com/title/tt3469046,https://www.themoviedb.org/movie/324852,en,2017-06-15 00:00:00.0000000
493,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",Who Broke the Internet?,117,175000000.0000,529221154.0000,https://image.tmdb.org/t/p/w342//qEnH5meR381iMpmCumAIMswcQw2.jpg,https://image.tmdb.org/t/p/original//qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,https://www.imdb.com/title/tt5848272,https://www.themoviedb.org/movie/404368,en,2018-11-20 00:00:00.0000000
494,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",Life is in their hands. Death is on their minds.,97,350000.0000,1000000.0000,https://image.tmdb.org/t/p/w342//wh0f80G6GZvYBNiYmvqFngt3IYq.jpg,https://image.tmdb.org/t/p/original//qqHQsStV6exghCM7zbObuYBiYxw.jpg,https://www.imdb.com/title/tt0050083,https://www.themoviedb.org/movie/389,en,1957-04-10 00:00:00.0000000
495,Hot Fuzz,"As a former London constable, Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",Big cops. Small town. Moderate violence.,121,12000000.0000,80573774.0000,https://image.tmdb.org/t/p/w342//zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,https://image.tmdb.org/t/p/original//uFUm3ehg69VwtHf3ryMzPZXqRtd.jpg,https://www.imdb.com/title/tt0425112,https://www.themoviedb.org/movie/4638,en,2007-02-14 00:00:00.0000000
496,Batman,"Batman must face his most ruthless nemesis when a deformed madman calling himself ""The Joker"" seizes control of Gotham's criminal underworld.",Have you ever danced with the devil in the pale moonlight?,126,35000000.0000,411348924.0000,https://image.tmdb.org/t/p/w342//tDexQyu6FWltcd0VhEDK7uib42f.jpg,https://image.tmdb.org/t/p/original//2va32apQP97gvUxaMnL5wYt4CRB.jpg,https://www.imdb.com/title/tt0096895,https://www.themoviedb.org/movie/268,en,1989-06-23 00:00:00.0000000
497,Teenage Mutant Ninja Turtles,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,101,125000000.0000,477200000.0000,https://image.tmdb.org/t/p/w342//azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,https://image.tmdb.org/t/p/original//eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,https://www.imdb.com/title/tt1291150,https://www.themoviedb.org/movie/98566,en,2014-08-07 00:00:00.0000000
498,Wanted,"Doormat Wesley Gibson discovers that his recently murdered father – who Wesley never knew – belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",Choose your destiny.,110,75000000.0000,341432090.0000,https://image.tmdb.org/t/p/w342//rTvUr2ESdZ1Ht5zNbgUNmNEHyUT.jpg,https://image.tmdb.org/t/p/original//qqhzXiNyCotzJdyEbi41EtzYYYI.jpg,https://www.imdb.com/title/tt0493464,https://www.themoviedb.org/movie/8909,en,2008-06-19 00:00:00.0000000
499,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",Twelve is the new eleven.,125,110000000.0000,362744280.0000,https://image.tmdb.org/t/p/w342//4y8WH1lIpXp0qxUWkYmObhuMRIU.jpg,https://image.tmdb.org/t/p/original//3guCfwRt3MrmO6q56I4F5xN1LYB.jpg,https://www.imdb.com/title/tt0349903,https://www.themoviedb.org/movie/163,en,2004-12-09 00:00:00.0000000
500,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",Get pitch slapped.,112,17000000.0000,115400000.0000,https://image.tmdb.org/t/p/w342//gsFoJk9g8W3zgaipRrrURk7LbiF.jpg,https://image.tmdb.org/t/p/original//zZoSxRhNwdqSBB5mVmRpXEwKFWv.jpg,https://www.imdb.com/title/tt1981677,https://www.themoviedb.org/movie/114150,en,2012-09-28 00:00:00.0000000
501,Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",The Untold Story Behind the Miracle on the Hudson.,96,60000000.0000,240797623.0000,https://image.tmdb.org/t/p/w342//r09ivJ1GGh5WArqRViRYDQLrTVG.jpg,https://image.tmdb.org/t/p/original//x4tnywLA8LY3jsRCbw4Ewj1nDL6.jpg,https://www.imdb.com/title/tt3263904,https://www.themoviedb.org/movie/363676,en,2016-09-07 00:00:00.0000000
502,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.","Danger is real, fear is a choice",100,130000000.0000,243843127.0000,https://image.tmdb.org/t/p/w342//kteClJzPpygDW40xyICWfzmYTIW.jpg,https://image.tmdb.org/t/p/original//958IEMxVqU3FFOdZll3PcFLoyef.jpg,https://www.imdb.com/title/tt1815862,https://www.themoviedb.org/movie/82700,en,2013-05-30 00:00:00.0000000
503,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",Your legacy is more than a name,133,37000000.0000,173567581.0000,https://image.tmdb.org/t/p/w342//iBq4od6j1ZAvDVO7hwmHT2Xf2Bt.jpg,https://image.tmdb.org/t/p/original//kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,https://www.imdb.com/title/tt3076658,https://www.themoviedb.org/movie/312221,en,2015-11-25 00:00:00.0000000
504,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",Change one thing. Change everything.,113,13000000.0000,96060858.0000,https://image.tmdb.org/t/p/w342//jY0hIz8eolynHqWN8vrTo0cypBI.jpg,https://image.tmdb.org/t/p/original//Aj2gjpdDwJlAxuMB5tiOOXmCipr.jpg,https://www.imdb.com/title/tt0289879,https://www.themoviedb.org/movie/1954,en,2004-01-22 00:00:00.0000000
505,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,Break the boundaries of your world,121,110000000.0000,179246868.0000,https://image.tmdb.org/t/p/w342//ecDWL1WvcAVxZOmoYxa6c1tuTCL.jpg,https://image.tmdb.org/t/p/original//xXWfaEciAOQJxNaggdSKbS4Z82H.jpg,https://www.imdb.com/title/tt3410834,https://www.themoviedb.org/movie/262504,en,2016-03-09 00:00:00.0000000
506,Rocky,"When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.",His whole life was a million-to-one shot.,120,1000000.0000,117235147.0000,https://image.tmdb.org/t/p/w342//i5xiwdSsrecBvO7mIfAJixeEDSg.jpg,https://image.tmdb.org/t/p/original//19lkX9IGhVDLGqOdXT5HjXsRcez.jpg,https://www.imdb.com/title/tt0075148,https://www.themoviedb.org/movie/1366,en,1976-11-21 00:00:00.0000000
507,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",When the lights go off the battle is on.,105,150000000.0000,413106170.0000,https://image.tmdb.org/t/p/w342//dNvYjzFuSSY7DCVZK7zzaZFemHt.jpg,https://image.tmdb.org/t/p/original//mzRmuaRJqvohZEcdZ290OsLghjN.jpg,https://www.imdb.com/title/tt1078912,https://www.themoviedb.org/movie/18360,en,2009-05-20 00:00:00.0000000
